Year,Site,Plot,Area sampled (m2),BD (cm),DBH (cm),Diam (cm),Basal area (cm2 tree-1),Basal area (cm2 m-2),Stem biomass (g dry wt),Branch biomass (g dry wt),Foliage biomass (g dry wt),Total biomass SUM COMP (g dry wt),Tot biomass CALC ALLOM (g dry wt) ,Stem Carbon (g C m-2),Branch Carbon (g C m-2),Foliage Carbon (g C m-2),Total Tree Carbon SUM COMP (g C m-2),Tot Tree Carbon CALC ALLOM (g C m-2) ,,,,,,,,,Notes
2017,HDS6,3,60,,6.31,6.31,31.27,0.52,3897.56,2722.96,543.87,7164.40,7267.70,30.53,21.78,4.17,56.48,56.93,,,,,,,,,
2017,HDS6,3,60,,6.43,6.43,32.47,0.54,4054.84,2826.98,558.51,7440.34,7548.18,31.76,22.62,4.28,58.66,59.13,,,,,,,,,
2017,HDS6,2,60,,6.46,6.46,32.78,0.55,4094.67,2853.29,562.19,7510.16,7619.13,32.07,22.83,4.31,59.21,59.68,,,,,,,,,
2017,HDS6,3,60,,6.51,6.51,33.29,0.55,4161.51,2897.41,568.33,7627.25,7738.13,32.60,23.18,4.36,60.14,60.62,,,,,,,,,
2017,HDS6,2,60,,6.53,6.53,33.49,0.56,4188.41,2915.15,570.80,7674.35,7785.98,32.81,23.32,4.38,60.51,60.99,,,,,,,,,
2017,HDS6,2,60,,6.58,6.58,34.00,0.57,4256.04,2959.74,576.97,7792.74,7906.28,33.34,23.68,4.42,61.44,61.93,,,,,,,,,
2017,HDS6,2,60,,6.6,6.6,34.21,0.57,4283.25,2977.67,579.44,7840.36,7954.65,33.55,23.82,4.44,61.82,62.31,,,,,,,,,
2017,HDS6,3,60,,6.67,6.67,34.94,0.58,4379.21,3040.84,588.13,8008.18,8125.14,34.30,24.33,4.51,63.14,63.65,,,,,,,,,
2017,HDS6,2,60,,6.69,6.69,35.15,0.59,4406.83,3059.01,590.62,8056.46,8174.19,34.52,24.47,4.53,63.52,64.03,,,,,,,,,
2017,HDS6,2,60,,6.71,6.71,35.36,0.59,4434.54,3077.24,593.11,8104.89,8223.38,34.74,24.62,4.55,63.90,64.42,,,,,,,,,
2017,HDS6,2,60,,6.71,6.71,35.36,0.59,4434.54,3077.24,593.11,8104.89,8223.38,34.74,24.62,4.55,63.90,64.42,,,,,,,,,
2017,HDS6,2,60,,6.75,6.75,35.78,0.60,4490.23,3113.85,598.10,8202.19,8322.21,35.17,24.91,4.59,64.67,65.19,,,,,,,,,
2017,HDS6,1,60,,6.78,6.78,36.10,0.60,4532.25,3141.45,601.85,8275.55,8396.72,35.50,25.13,4.61,65.25,65.77,,,,,,,,,
2017,HDS6,2,60,,6.78,6.78,36.10,0.60,4532.25,3141.45,601.85,8275.55,8396.72,35.50,25.13,4.61,65.25,65.77,,,,,,,,,
2017,HDS6,3,60,,6.85,6.85,36.85,0.61,4631.07,3206.33,610.63,8448.03,8571.88,36.28,25.65,4.68,66.61,67.15,,,,,,,,,
2017,HDS6,3,60,,6.87,6.87,37.07,0.62,4659.51,3224.98,613.15,8497.64,8622.26,36.50,25.80,4.70,67.00,67.54,,,,,,,,,
2017,HDS6,3,60,,6.88,6.88,37.18,0.62,4673.76,3234.33,614.40,8522.50,8647.50,36.61,25.87,4.71,67.20,67.74,,,,,,,,,
2017,HDS6,2,60,,7,7,38.48,0.64,4846.60,3347.56,629.57,8823.73,8953.34,37.97,26.78,4.83,69.57,70.13,,,,,,,,,
2017,HDS6,1,60,,7.02,7.02,38.70,0.65,4875.72,3366.62,632.11,8874.45,9004.83,38.19,26.93,4.85,69.97,70.54,,,,,,,,,
2017,HDS6,3,60,,7.21,7.21,40.83,0.68,5156.98,3550.38,656.36,9363.72,9501.41,40.40,28.40,5.03,73.83,74.43,,,,,,,,,
2017,HDS6,2,60,,7.22,7.22,40.94,0.68,5172.01,3560.18,657.65,9389.84,9527.91,40.51,28.48,5.04,74.04,74.64,,,,,,,,,
2017,HDS6,3,60,,7.22,7.22,40.94,0.68,5172.01,3560.18,657.65,9389.84,9527.91,40.51,28.48,5.04,74.04,74.64,,,,,,,,,
2017,HDS6,3,60,,7.27,7.27,41.51,0.69,5247.51,3609.42,664.08,9521.00,9661.00,41.11,28.88,5.09,75.07,75.68,,,,,,,,,
2017,HDS6,3,60,,7.28,7.28,41.62,0.69,5262.68,3619.30,665.37,9547.35,9687.73,41.22,28.95,5.10,75.28,75.89,,,,,,,,,
2017,HDS6,2,60,,7.29,7.29,41.74,0.70,5277.87,3629.20,666.65,9573.73,9714.50,41.34,29.03,5.11,75.49,76.10,,,,,,,,,
2017,HDS6,3,60,,7.32,7.32,42.08,0.70,5323.59,3658.98,670.53,9653.10,9795.02,41.70,29.27,5.14,76.11,76.73,,,,,,,,,
2017,HDS6,2,60,,7.34,7.34,42.31,0.71,5354.18,3678.91,673.11,9706.19,9848.89,41.94,29.43,5.16,76.53,77.15,,,,,,,,,
2017,HDS6,2,60,,7.44,7.44,43.47,0.72,5508.51,3779.32,686.08,9973.91,10120.44,43.15,30.23,5.26,78.64,79.28,,,,,,,,,
2017,HDS6,3,60,,7.7,7.7,46.57,0.78,5920.54,4046.69,720.12,10687.36,10843.87,46.38,32.37,5.52,84.27,84.94,,,,,,,,,
2017,HDS6,1,60,,7.71,7.71,46.69,0.78,5936.70,4057.16,721.44,10715.30,10872.20,46.50,32.46,5.53,84.49,85.17,,,,,,,,,
2017,HDS6,2,60,,7.79,7.79,47.66,0.79,6066.80,4141.36,732.02,10940.18,11100.14,47.52,33.13,5.61,86.27,86.95,,,,,,,,,
2017,HDS6,3,60,,7.82,7.82,48.03,0.80,6115.97,4173.16,736.00,11025.13,11186.23,47.91,33.39,5.64,86.94,87.63,,,,,,,,,
2017,HDS6,1,60,,7.9,7.9,49.02,0.82,6248.10,4258.55,746.64,11253.28,11417.43,48.94,34.07,5.72,88.74,89.44,,,,,,,,,
2017,HDS6,2,60,,7.9,7.9,49.02,0.82,6248.10,4258.55,746.64,11253.28,11417.43,48.94,34.07,5.72,88.74,89.44,,,,,,,,,
2017,HDS6,3,60,,7.96,7.96,49.76,0.83,6348.17,4323.15,754.64,11425.97,11592.40,49.73,34.59,5.79,90.10,90.81,,,,,,,,,
2017,HDS6,3,60,,8.04,8.04,50.77,0.85,6482.89,4410.04,765.36,11658.30,11827.76,50.78,35.28,5.87,91.93,92.65,,,,,,,,,
2017,HDS6,1,60,,8.14,8.14,52.04,0.87,6653.38,4519.87,778.82,11952.07,12125.32,52.12,36.16,5.97,94.25,94.98,,,,,,,,,
2017,HDS6,1,60,,8.15,8.15,52.17,0.87,6670.56,4530.93,780.17,11981.65,12155.28,52.25,36.25,5.98,94.48,95.22,,,,,,,,,
2017,HDS6,2,60,,8.15,8.15,52.17,0.87,6670.56,4530.93,780.17,11981.65,12155.28,52.25,36.25,5.98,94.48,95.22,,,,,,,,,
2017,HDS6,3,60,,8.24,8.24,53.33,0.89,6826.19,4631.04,792.34,12249.57,12426.58,53.47,37.05,6.07,96.59,97.34,,,,,,,,,
2017,HDS6,3,60,,8.32,8.32,54.37,0.91,6966.11,4720.94,803.21,12490.26,12670.27,54.57,37.77,6.16,98.49,99.25,,,,,,,,,
2017,HDS6,2,60,,8.4,8.4,55.42,0.92,7107.51,4811.71,814.12,12733.34,12916.34,55.68,38.49,6.24,100.41,101.18,,,,,,,,,
2017,HDS6,2,60,,8.43,8.43,55.81,0.93,7160.92,4845.97,818.22,12825.11,13009.23,56.09,38.77,6.27,101.13,101.91,,,,,,,,,
2017,HDS6,3,60,,8.5,8.5,56.75,0.95,7286.36,4926.37,827.82,13040.55,13227.26,57.08,39.41,6.35,102.83,103.61,,,,,,,,,
2017,HDS6,3,60,,8.65,8.65,58.77,0.98,7559.01,5100.88,848.49,13508.39,13700.63,59.21,40.81,6.51,106.52,107.32,,,,,,,,,
2017,HDS6,2,60,,8.68,8.68,59.17,0.99,7614.17,5136.15,852.64,13602.96,13796.30,59.64,41.09,6.54,107.27,108.07,,,,,,,,,
2017,HDS6,3,60,,9.02,9.02,63.90,1.07,8254.01,5544.27,900.11,14698.39,14904.01,64.66,44.35,6.90,115.91,116.75,,,,,,,,,
2017,HDS6,2,60,,9.09,9.09,64.90,1.08,8389.10,5630.22,909.98,14929.30,15137.40,65.71,45.04,6.98,117.73,118.58,,,,,,,,,
2017,HDS6,2,60,,9.12,9.12,65.33,1.09,8447.35,5667.26,914.21,15028.82,15237.99,66.17,45.34,7.01,118.52,119.36,,,,,,,,,
2017,HDS6,1,60,,9.16,9.16,65.90,1.10,8525.34,5716.83,919.87,15162.04,15372.62,66.78,45.73,7.05,119.57,120.42,,,,,,,,,
2017,HDS6,2,60,,9.3,9.3,67.93,1.13,8801.27,5892.02,939.76,15633.05,15848.52,68.94,47.14,7.20,123.28,124.15,,,,,,,,,
2017,HDS6,1,60,,9.39,9.39,69.25,1.15,8981.09,6006.04,952.61,15939.73,16158.31,70.35,48.05,7.30,125.70,126.57,,,,,,,,,
2017,HDS6,3,60,,9.45,9.45,70.14,1.17,9102.02,6082.65,961.20,16145.87,16366.50,71.30,48.66,7.37,127.33,128.20,,,,,,,,,
2017,HDS6,2,60,,9.85,9.85,76.20,1.27,9929.95,6605.74,1019.06,17554.75,17788.73,77.78,52.85,7.81,138.44,139.35,,,,,,,,,
2017,HDS6,3,60,,10.81,10.81,91.78,1.53,12071.61,7948.71,1161.85,21182.16,21445.08,94.56,63.59,8.91,167.06,167.99,,,,,,,,,
2017,HDS6,3,60,,11.49,11.49,103.69,1.73,13721.55,8974.71,1266.21,23962.47,24242.72,107.49,71.80,9.71,188.99,189.90,,,,,,,,,
2017,HDS6,2,60,,11.65,11.65,106.60,1.78,14125.88,9225.12,1291.14,24642.15,24926.03,110.65,73.80,9.90,194.35,195.25,,,,,,,,,
2017,HDS6,2,60,,12.78,12.78,128.28,2.14,17157.18,11091.23,1471.17,29719.59,30023.76,134.40,88.73,11.28,234.41,235.19,,,,,,,,,
2017,HDS6,2,60,,13.89,13.89,151.53,2.53,20436.47,13090.64,1654.49,35181.60,35495.19,160.09,104.73,12.68,277.50,278.05,,,,,,,,,
2017,HDS7,3,30,,0.35,0.35,0.10,0.00,8.98,8.62,9.22,26.82,21.72,0.14,0.14,0.14,0.42,0.34,,,,,,,,,
2017,HDS7,1,30,,0.49,0.49,0.19,0.01,18.20,16.85,14.81,49.86,42.72,0.29,0.27,0.23,0.78,0.67,,,,,,,,,
2017,HDS7,2,30,,0.57,0.57,0.26,0.01,25.01,22.76,18.33,66.10,57.90,0.39,0.36,0.28,1.04,0.91,,,,,,,,,
2017,HDS7,3,30,,0.57,0.57,0.26,0.01,25.01,22.76,18.33,66.10,57.90,0.39,0.36,0.28,1.04,0.91,,,,,,,,,
2017,HDS7,1,30,,0.65,0.65,0.33,0.01,32.95,29.56,22.06,84.57,75.39,0.52,0.47,0.34,1.33,1.18,,,,,,,,,
2017,HDS7,1,30,,0.76,0.76,0.45,0.02,45.76,40.35,27.50,113.61,103.22,0.72,0.65,0.42,1.78,1.62,,,,,,,,,
2017,HDS7,3,30,,0.76,0.76,0.45,0.02,45.76,40.35,27.50,113.61,103.22,0.72,0.65,0.42,1.78,1.62,,,,,,,,,
2017,HDS7,1,30,,0.85,0.85,0.57,0.02,57.88,50.41,32.21,140.49,129.26,0.91,0.81,0.49,2.21,2.03,,,,,,,,,
2017,HDS7,3,30,,0.91,0.91,0.65,0.02,66.79,57.74,35.46,159.99,148.26,1.05,0.92,0.54,2.51,2.32,,,,,,,,,
2017,HDS7,1,30,,0.95,0.95,0.71,0.02,73.11,62.90,37.67,173.68,161.65,1.15,1.01,0.58,2.73,2.53,,,,,,,,,
2017,HDS7,3,30,,0.95,0.95,0.71,0.02,73.11,62.90,37.67,173.68,161.65,1.15,1.01,0.58,2.73,2.53,,,,,,,,,
2017,HDS7,1,30,,0.97,0.97,0.74,0.02,76.38,65.56,38.80,180.74,168.56,1.20,1.05,0.59,2.84,2.64,,,,,,,,,
2017,HDS7,3,30,,1,1,0.79,0.03,81.42,69.66,40.50,191.58,179.20,1.28,1.11,0.62,3.01,2.81,,,,,,,,,
2017,HDS7,2,30,,1.02,1.02,0.82,0.03,84.88,72.46,41.65,198.98,186.48,1.33,1.16,0.64,3.13,2.92,,,,,,,,,
2017,HDS7,1,30,,1.05,1.05,0.87,0.03,90.20,76.76,43.38,210.35,197.66,1.41,1.23,0.67,3.31,3.10,,,,,,,,,
2017,HDS7,3,30,,1.11,1.11,0.97,0.03,101.37,85.74,46.92,234.03,221.02,1.59,1.37,0.72,3.68,3.46,,,,,,,,,
2017,HDS7,1,30,,1.14,1.14,1.02,0.03,107.21,90.41,48.72,246.34,233.19,1.68,1.45,0.75,3.87,3.65,,,,,,,,,
2017,HDS7,3,30,,1.14,1.14,1.02,0.03,107.21,90.41,48.72,246.34,233.19,1.68,1.45,0.75,3.87,3.65,,,,,,,,,
2017,HDS7,3,30,,1.19,1.19,1.11,0.04,117.32,98.47,51.76,267.55,254.21,1.84,1.58,0.79,4.21,3.98,,,,,,,,,
2017,HDS7,3,30,,1.21,1.21,1.15,0.04,121.50,101.79,52.99,276.28,262.87,1.90,1.63,0.81,4.34,4.12,,,,,,,,,
2017,HDS7,2,30,,1.23,1.23,1.19,0.04,125.76,105.17,54.23,285.16,271.67,1.97,1.68,0.83,4.48,4.26,,,,,,,,,
2017,HDS7,2,30,,1.25,1.25,1.23,0.04,130.09,108.60,55.48,294.17,280.63,2.04,1.74,0.85,4.63,4.40,,,,,,,,,
2017,HDS7,3,30,,1.29,1.29,1.31,0.04,138.99,115.63,57.99,312.61,298.97,2.18,1.85,0.89,4.92,4.68,,,,,,,,,
2017,HDS7,3,30,,1.32,1.32,1.37,0.05,145.86,121.04,59.91,326.80,313.11,2.29,1.94,0.92,5.14,4.91,,,,,,,,,
2017,HDS7,3,30,,1.35,1.35,1.43,0.05,152.91,126.57,61.83,341.32,327.57,2.40,2.03,0.95,5.37,5.13,,,,,,,,,
2017,HDS7,3,30,,1.37,1.37,1.47,0.05,157.70,130.33,63.13,351.17,337.40,2.47,2.09,0.97,5.52,5.29,,,,,,,,,
2017,HDS7,2,30,,1.38,1.38,1.50,0.05,160.13,132.23,63.78,356.15,342.37,2.51,2.12,0.98,5.60,5.36,,,,,,,,,
2017,HDS7,3,30,,1.38,1.38,1.50,0.05,160.13,132.23,63.78,356.15,342.37,2.51,2.12,0.98,5.60,5.36,,,,,,,,,
2017,HDS7,3,30,,1.39,1.39,1.52,0.05,162.58,134.15,64.43,361.16,347.37,2.55,2.15,0.99,5.68,5.44,,,,,,,,,
2017,HDS7,3,30,,1.45,1.45,1.65,0.06,177.67,145.92,68.39,391.97,378.17,2.78,2.33,1.05,6.17,5.92,,,,,,,,,
2017,HDS7,3,30,,1.47,1.47,1.70,0.06,182.85,149.95,69.72,402.52,388.73,2.86,2.40,1.07,6.33,6.09,,,,,,,,,
2017,HDS7,1,30,,1.48,1.48,1.72,0.06,185.47,151.99,70.39,407.85,394.06,2.91,2.43,1.08,6.42,6.17,,,,,,,,,
2017,HDS7,2,30,,1.54,1.54,1.86,0.06,201.62,164.49,74.45,440.56,426.83,3.16,2.63,1.14,6.93,6.69,,,,,,,,,
2017,HDS7,3,30,,1.54,1.54,1.86,0.06,201.62,164.49,74.45,440.56,426.83,3.16,2.63,1.14,6.93,6.69,,,,,,,,,
2017,HDS7,2,30,,1.55,1.55,1.89,0.06,204.37,166.63,75.13,446.13,432.42,3.20,2.67,1.15,7.02,6.77,,,,,,,,,
2017,HDS7,3,30,,1.57,1.57,1.94,0.06,209.95,170.93,76.50,457.39,443.71,3.29,2.73,1.17,7.20,6.95,,,,,,,,,
2017,HDS7,1,30,,1.59,1.59,1.99,0.07,215.61,175.29,77.88,468.78,455.14,3.38,2.80,1.19,7.38,7.13,,,,,,,,,
2017,HDS7,3,30,,1.61,1.61,2.04,0.07,221.34,179.71,79.26,480.32,466.72,3.47,2.88,1.22,7.56,7.31,,,,,,,,,
2017,HDS7,3,30,,1.62,1.62,2.06,0.07,224.24,181.94,79.96,486.14,472.57,3.51,2.91,1.23,7.65,7.40,,,,,,,,,
2017,HDS7,3,30,,1.63,1.63,2.09,0.07,227.16,184.18,80.66,491.99,478.45,3.56,2.95,1.24,7.74,7.50,,,,,,,,,
2017,HDS7,1,30,,1.65,1.65,2.14,0.07,233.05,188.70,82.06,503.81,490.32,3.65,3.02,1.26,7.93,7.68,,,,,,,,,
2017,HDS7,2,30,,1.65,1.65,2.14,0.07,233.05,188.70,82.06,503.81,490.32,3.65,3.02,1.26,7.93,7.68,,,,,,,,,
2017,HDS7,2,30,,1.65,1.65,2.14,0.07,233.05,188.70,82.06,503.81,490.32,3.65,3.02,1.26,7.93,7.68,,,,,,,,,
2017,HDS7,2,30,,1.65,1.65,2.14,0.07,233.05,188.70,82.06,503.81,490.32,3.65,3.02,1.26,7.93,7.68,,,,,,,,,
2017,HDS7,3,30,,1.65,1.65,2.14,0.07,233.05,188.70,82.06,503.81,490.32,3.65,3.02,1.26,7.93,7.68,,,,,,,,,
2017,HDS7,1,30,,1.69,1.69,2.24,0.07,245.07,197.91,84.87,527.86,514.51,3.84,3.17,1.30,8.31,8.06,,,,,,,,,
2017,HDS7,2,30,,1.7,1.7,2.27,0.08,248.13,200.25,85.58,533.96,520.64,3.89,3.20,1.31,8.40,8.16,,,,,,,,,
2017,HDS7,3,30,,1.7,1.7,2.27,0.08,248.13,200.25,85.58,533.96,520.64,3.89,3.20,1.31,8.40,8.16,,,,,,,,,
2017,HDS7,1,30,,1.77,1.77,2.46,0.08,270.07,217.00,90.59,577.66,564.63,4.23,3.47,1.39,9.09,8.85,,,,,,,,,
2017,HDS7,1,30,,1.82,1.82,2.60,0.09,286.34,229.36,94.22,609.93,597.15,4.49,3.67,1.44,9.60,9.36,,,,,,,,,
2017,HDS7,2,30,,1.82,1.82,2.60,0.09,286.34,229.36,94.22,609.93,597.15,4.49,3.67,1.44,9.60,9.36,,,,,,,,,
2017,HDS7,3,30,,1.83,1.83,2.63,0.09,289.65,231.88,94.95,616.49,603.76,4.54,3.71,1.46,9.70,9.46,,,,,,,,,
2017,HDS7,1,30,,1.86,1.86,2.72,0.09,299.71,239.50,97.16,636.38,623.82,4.70,3.83,1.49,10.02,9.77,,,,,,,,,
2017,HDS7,1,30,,1.87,1.87,2.75,0.09,303.11,242.07,97.89,643.08,630.58,4.75,3.87,1.50,10.12,9.88,,,,,,,,,
2017,HDS7,3,30,,1.93,1.93,2.93,0.10,323.89,257.78,102.35,684.02,671.91,5.07,4.12,1.57,10.77,10.53,,,,,,,,,
2017,HDS7,3,30,,1.96,1.96,3.02,0.10,334.56,265.81,104.60,704.97,693.06,5.24,4.25,1.60,11.10,10.86,,,,,,,,,
2017,HDS7,1,30,,1.98,1.98,3.08,0.10,341.77,271.24,106.11,719.11,707.35,5.35,4.34,1.63,11.32,11.08,,,,,,,,,
2017,HDS7,1,30,,1.98,1.98,3.08,0.10,341.77,271.24,106.11,719.11,707.35,5.35,4.34,1.63,11.32,11.08,,,,,,,,,
2017,HDS7,2,30,,1.99,1.99,3.11,0.10,345.40,273.97,106.87,726.23,714.55,5.41,4.38,1.64,11.43,11.19,,,,,,,,,
2017,HDS7,3,30,,1.99,1.99,3.11,0.10,345.40,273.97,106.87,726.23,714.55,5.41,4.38,1.64,11.43,11.19,,,,,,,,,
2017,HDS7,1,30,,2,2,3.14,0.10,349.06,276.72,107.62,733.39,721.79,5.47,4.43,1.65,11.55,11.31,,,,,,,,,
2017,HDS7,3,30,,2.01,2.01,3.17,0.11,352.73,279.48,108.38,740.59,729.06,5.53,4.47,1.66,11.66,11.42,,,,,,,,,
2017,HDS7,1,30,,2.03,2.03,3.24,0.11,360.14,285.04,109.91,755.08,743.71,5.64,4.56,1.69,11.89,11.65,,,,,,,,,
2017,HDS7,2,30,,2.03,2.03,3.24,0.11,360.14,285.04,109.91,755.08,743.71,5.64,4.56,1.69,11.89,11.65,,,,,,,,,
2017,HDS7,1,30,,2.05,2.05,3.30,0.11,367.63,290.65,111.44,769.72,758.51,5.76,4.65,1.71,12.12,11.88,,,,,,,,,
2017,HDS7,2,30,,2.08,2.08,3.40,0.11,379.02,299.18,113.74,791.94,780.99,5.94,4.79,1.74,12.47,12.24,,,,,,,,,
2017,HDS7,3,30,,2.11,2.11,3.50,0.12,390.59,307.83,116.06,814.48,803.80,6.12,4.93,1.78,12.82,12.59,,,,,,,,,
2017,HDS7,1,30,,2.13,2.13,3.56,0.12,398.41,313.66,117.62,829.69,819.18,6.24,5.02,1.80,13.06,12.83,,,,,,,,,
2017,HDS7,1,30,,2.14,2.14,3.60,0.12,402.35,316.60,118.40,837.34,826.93,6.30,5.07,1.82,13.18,12.96,,,,,,,,,
2017,HDS7,3,30,,2.19,2.19,3.77,0.13,422.34,331.49,122.32,876.14,866.22,6.62,5.30,1.88,13.80,13.57,,,,,,,,,
2017,HDS7,3,30,,2.22,2.22,3.87,0.13,434.58,340.59,124.68,899.85,890.24,6.81,5.45,1.91,14.17,13.95,,,,,,,,,
2017,HDS7,3,30,,2.25,2.25,3.98,0.13,447.01,349.81,127.07,923.88,914.59,7.00,5.60,1.95,14.55,14.33,,,,,,,,,
2017,HDS7,2,30,,2.27,2.27,4.05,0.13,455.39,356.02,128.66,940.07,931.00,7.13,5.70,1.97,14.80,14.59,,,,,,,,,
2017,HDS7,3,30,,2.37,2.37,4.41,0.15,498.54,387.91,136.73,1023.18,1015.27,7.81,6.21,2.10,16.11,15.91,,,,,,,,,
2017,HDS7,1,30,,2.38,2.38,4.45,0.15,502.97,391.18,137.54,1031.69,1023.90,7.88,6.26,2.11,16.25,16.04,,,,,,,,,
2017,HDS7,3,30,,2.38,2.38,4.45,0.15,502.97,391.18,137.54,1031.69,1023.90,7.88,6.26,2.11,16.25,16.04,,,,,,,,,
2017,HDS7,3,30,,2.39,2.39,4.49,0.15,507.42,394.45,138.36,1040.23,1032.57,7.95,6.31,2.12,16.38,16.18,,,,,,,,,
2017,HDS7,2,30,,2.46,2.46,4.75,0.16,539.13,417.78,144.10,1101.01,1094.25,8.45,6.68,2.21,17.34,17.14,,,,,,,,,
2017,HDS7,1,30,,2.47,2.47,4.79,0.16,543.74,421.16,144.93,1109.84,1103.21,8.52,6.74,2.22,17.48,17.28,,,,,,,,,
2017,HDS7,1,30,,2.51,2.51,4.95,0.16,562.40,434.84,148.25,1145.50,1139.42,8.81,6.96,2.27,18.04,17.85,,,,,,,,,
2017,HDS7,1,30,,2.53,2.53,5.03,0.17,571.85,441.77,149.92,1163.54,1157.74,8.96,7.07,2.30,18.33,18.14,,,,,,,,,
2017,HDS7,1,30,,2.55,2.55,5.11,0.17,581.39,448.74,151.59,1181.72,1176.21,9.11,7.18,2.32,18.61,18.43,,,,,,,,,
2017,HDS7,3,30,,2.55,2.55,5.11,0.17,581.39,448.74,151.59,1181.72,1176.21,9.11,7.18,2.32,18.61,18.43,,,,,,,,,
2017,HDS7,2,30,,2.56,2.56,5.15,0.17,586.19,452.25,152.43,1190.87,1185.50,9.18,7.24,2.34,18.76,18.57,,,,,,,,,
2017,HDS7,3,30,,2.56,2.56,5.15,0.17,586.19,452.25,152.43,1190.87,1185.50,9.18,7.24,2.34,18.76,18.57,,,,,,,,,
2017,HDS7,3,30,,2.56,2.56,5.15,0.17,586.19,452.25,152.43,1190.87,1185.50,9.18,7.24,2.34,18.76,18.57,,,,,,,,,
2017,HDS7,3,30,,2.57,2.57,5.19,0.17,591.00,455.77,153.27,1200.05,1194.82,9.26,7.29,2.35,18.90,18.72,,,,,,,,,
2017,HDS7,3,30,,2.62,2.62,5.39,0.18,615.41,473.59,157.49,1246.49,1242.01,9.64,7.58,2.41,19.63,19.46,,,,,,,,,
2017,HDS7,2,30,,2.67,2.67,5.60,0.19,640.33,491.75,161.75,1293.82,1290.11,10.03,7.87,2.48,20.38,20.21,,,,,,,,,
2017,HDS7,3,30,,2.69,2.69,5.68,0.19,650.45,499.10,163.46,1313.01,1309.60,10.19,7.99,2.51,20.68,20.52,,,,,,,,,
2017,HDS7,1,30,,2.72,2.72,5.81,0.19,665.77,510.24,166.03,1342.05,1339.13,10.43,8.16,2.55,21.14,20.98,,,,,,,,,
2017,HDS7,3,30,,2.75,2.75,5.94,0.20,681.29,521.50,168.62,1371.41,1368.98,10.67,8.34,2.59,21.60,21.45,,,,,,,,,
2017,HDS7,3,30,,2.75,2.75,5.94,0.20,681.29,521.50,168.62,1371.41,1368.98,10.67,8.34,2.59,21.60,21.45,,,,,,,,,
2017,HDS7,3,30,,2.75,2.75,5.94,0.20,681.29,521.50,168.62,1371.41,1368.98,10.67,8.34,2.59,21.60,21.45,,,,,,,,,
2017,HDS7,2,30,,2.77,2.77,6.03,0.20,691.73,529.08,170.35,1391.16,1389.06,10.84,8.47,2.61,21.91,21.76,,,,,,,,,
2017,HDS7,3,30,,2.77,2.77,6.03,0.20,691.73,529.08,170.35,1391.16,1389.06,10.84,8.47,2.61,21.91,21.76,,,,,,,,,
2017,HDS7,3,30,,2.85,2.85,6.38,0.21,734.35,559.92,177.33,1471.60,1470.88,11.50,8.96,2.72,23.18,23.04,,,,,,,,,
2017,HDS7,1,30,,2.9,2.9,6.61,0.22,761.67,579.64,181.73,1523.04,1523.20,11.93,9.27,2.79,23.99,23.86,,,,,,,,,
2017,HDS7,3,30,,2.91,2.91,6.65,0.22,767.20,583.62,182.62,1533.43,1533.78,12.02,9.34,2.80,24.16,24.03,,,,,,,,,
2017,HDS7,3,30,,2.91,2.91,6.65,0.22,767.20,583.62,182.62,1533.43,1533.78,12.02,9.34,2.80,24.16,24.03,,,,,,,,,
2017,HDS7,1,30,,2.97,2.97,6.93,0.23,800.79,607.81,187.95,1596.55,1598.01,12.55,9.72,2.88,25.15,25.04,,,,,,,,,
2017,HDS7,3,30,,3.09,3.09,7.50,0.25,870.25,657.66,198.75,1726.65,1730.43,13.63,10.52,3.05,27.20,27.11,,,,,,,,,
2017,HDS7,3,30,,3.13,3.13,7.69,0.26,894.08,674.71,202.38,1771.17,1775.75,14.01,10.80,3.10,27.91,27.82,,,,,,,,,
2017,HDS7,1,30,,3.15,3.15,7.79,0.26,906.11,683.32,204.21,1793.64,1798.63,14.20,10.93,3.13,28.26,28.18,,,,,,,,,
2017,HDS7,2,30,,3.16,3.16,7.84,0.26,912.17,687.64,205.12,1804.93,1810.13,14.29,11.00,3.15,28.44,28.36,,,,,,,,,
2017,HDS7,2,30,,3.2,3.2,8.04,0.27,936.58,705.07,208.79,1850.45,1856.48,14.67,11.28,3.20,29.16,29.08,,,,,,,,,
2017,HDS7,3,30,,3.2,3.2,8.04,0.27,936.58,705.07,208.79,1850.45,1856.48,14.67,11.28,3.20,29.16,29.08,,,,,,,,,
2017,HDS7,3,30,,3.22,3.22,8.14,0.27,948.92,713.87,210.64,1873.42,1879.87,14.87,11.42,3.23,29.52,29.45,,,,,,,,,
2017,HDS7,3,30,,3.25,3.25,8.30,0.28,967.58,727.16,213.41,1908.15,1915.24,15.16,11.63,3.27,30.07,30.01,,,,,,,,,
2017,HDS7,3,30,,3.28,3.28,8.45,0.28,986.43,740.58,216.19,1943.20,1950.94,15.45,11.85,3.31,30.62,30.56,,,,,,,,,
2017,HDS7,3,30,,3.32,3.32,8.66,0.29,1011.86,758.66,219.92,1990.44,1999.06,15.85,12.14,3.37,31.36,31.32,,,,,,,,,
2017,HDS7,2,30,,3.4,3.4,9.08,0.30,1063.74,795.47,227.43,2086.64,2097.06,16.67,12.73,3.49,32.88,32.85,,,,,,,,,
2017,HDS7,1,30,,3.46,3.46,9.40,0.31,1103.55,823.65,233.11,2160.31,2172.11,17.29,13.18,3.57,34.04,34.03,,,,,,,,,
